body,positive,negative,neutral,rated,comment_id,video_id,date
everyone go watch KAVOS' video for proof they this kid is innocent,0,0,1,1,UgyyBG4eEXgQKmFV15R4AaABAg,lYEj9snU838,2018-01-05T06:11:48Z
keep your head up buddy,1,0,0,1,UgxaaIbpBGoh9dQoBG94AaABAg,lYEj9snU838,2018-01-08T03:05:19Z
His daddy's a white supremacist hahahha,0,1,0,1,UgxgByq2nHS7zEPy8Bt4AaABAg,lYEj9snU838,2018-01-05T07:23:06Z
he deserves everything cominf to him now all because of his dad,0,0,1,1,UgzVGgkDnxjGtMZ_r8F4AaABAg,lYEj9snU838,2018-01-09T13:10:28Z
Nah she racist lmao. You tried tho,0,1,0,1,UgyNqwl2cPMteovQWwB4AaABAg,lYEj9snU838,2018-01-08T17:33:58Z
But his mom liyin so hard 😂😂,0,0,1,1,UgyxfZfI8J0Eef_qkhh4AaABAg,lYEj9snU838,2018-01-04T18:56:49Z
I want to deck that kid,0,1,0,1,UgyoPl4BYi4urVg3syh4AaABAg,lYEj9snU838,2018-01-07T05:47:36Z
very good,1,0,0,1,Ugy8-gudxIP2aRRMO1B4AaABAg,lYEj9snU838,2018-01-04T19:27:06Z
Keyton my friend,0,0,1,1,UgxbQAmborhloszB3Pd4AaABAg,lYEj9snU838,2018-01-07T21:04:25Z
I get bullied to but you are not the only ome,0,0,1,1,UgzkgZDpJlBarfMA0ll4AaABAg,lYEj9snU838,2018-01-04T20:00:31Z
Hahahaha stupid Boy!!,0,1,0,1,UgwgCUaR9Vjz0mBP8Ax4AaABAg,lYEj9snU838,2018-01-09T20:59:22Z
what a nasty family,0,1,0,1,Ugx5EiabAox6jz6s6E94AaABAg,lYEj9snU838,2018-01-06T23:53:35Z
How is smiling next to a confederate flag funny?,0,0,1,1,UgxyXlcrVH4-xfmWpw94AaABAg,lYEj9snU838,2018-01-08T22:08:17Z
wow. there are million of ppl getting bullyed around the world and ppl suicide cause of that. and there is this one kid with racist parents makes a video about getting bullyed and the news and the whole media is on him. lol I hope he gets even more bullyed for having a dad that is a white supremecist and a racist familie,0,1,0,1,Ugy_Sl18Eb0cWay9nB54AaABAg,lYEj9snU838,2018-01-06T15:41:02Z
He want money he got billed  in kinder,0,0,1,1,UgyY3WMg1xYvhUZY_zp4AaABAg,lYEj9snU838,2018-01-04T03:13:14Z
If I knew him I would be his friend no matter what he does,1,0,0,1,UgyaOtvmwVoQgwJU7dp4AaABAg,lYEj9snU838,2018-01-05T23:34:29Z
This is Ridiculous 😂,0,1,0,1,UgyXnf_E01UGOG2PqvR4AaABAg,lYEj9snU838,2018-01-02T12:11:05Z
Hundreds of kids get bullied everyday and this “bullied kid” get money and special treatment,0,0,1,1,UgyS30RP0MFzXjOvgmV4AaABAg,lYEj9snU838,2018-01-03T13:18:16Z
Posing next to a confederate flag is not ironic nor racist. Racism isn’t a joke. It’s a huge problem in our country. Ugh his mother is an idiot.,0,1,0,1,UgxBA97NUKrOuVmjlL94AaABAg,lYEj9snU838,2018-01-03T11:31:26Z
She's lying she is racist,0,1,0,1,UgyGld-Ku8jFkpnT5xZ4AaABAg,lYEj9snU838,2018-01-03T14:52:05Z
It's was the moms idea to record the video,0,0,1,1,UgwyBfRJtXPbGyBHGh94AaABAg,lYEj9snU838,2018-01-02T12:35:14Z
*HE SAID THE N WORD SO THAT'S WHY THEY MADE FUN OF HIM! LISTEN HE IS RACIST*,0,0,1,1,UgwjaObwoXq5S6ts5Vx4AaABAg,lYEj9snU838,2018-01-03T06:47:24Z
"Why is the media and celebrities acting like bullying is something new?🤔  What about all the others kids that go through this everyday, where's all their fame and invitations?",0,0,1,1,Ugwow5R5nwXuaQdkIeB4AaABAg,lYEj9snU838,2018-01-02T19:43:36Z
"White people, eh?",0,0,1,1,UgxE8QP45tOBrdKNFp14AaABAg,lYEj9snU838,2018-01-03T06:40:39Z
0:44 exactly that's the opposite of what his mom is doing people that are different races don't need to get bullied about it ugh this makes no absolute sense,0,1,0,1,Ugyi0sSKBTwc_XyI8kd4AaABAg,lYEj9snU838,2018-01-03T04:23:09Z
lol,0,0,0,1,Ugw-pCEVcaSYiToj3n54AaABAg,lYEj9snU838,2018-01-02T21:46:21Z
Bullies are bitchiest,0,0,1,1,UgwJZ6rHrT8pM1kcN6p4AaABAg,lYEj9snU838,2018-01-03T08:21:09Z
No racism anymore,0,0,1,1,UgzNXLE0r43FwhTWKpZ4AaABAg,lYEj9snU838,2018-01-03T01:46:29Z
fraud,0,1,0,1,UgxBy1oVU8WB4ZpN7cJ4AaABAg,lYEj9snU838,2018-01-02T23:59:23Z
The reason the kid was getting bullied in the first place is probably because he was being rascist.his parents are white supremacists btw.,0,1,0,1,UgzYKCptuPyRLKzwr-x4AaABAg,lYEj9snU838,2018-01-02T19:54:11Z
You don't money more like justice. But if u were racists then you deserve it,0,0,1,1,UgxiBxLHMfls81gI_dh4AaABAg,lYEj9snU838,2018-01-03T02:19:14Z
You can be my best friend💕,0,0,1,1,UgxJuSRNxDV2htMGELd4AaABAg,lYEj9snU838,2018-01-02T07:43:31Z
I dont like the mom,0,1,0,1,UgyhCyrV0Gq7oIqHa2t4AaABAg,lYEj9snU838,2018-01-03T20:12:24Z
THIS PERSON IS MAGICAL :D,1,0,0,1,Ugz3tAsvRI73bdkPvTh4AaABAg,lYEj9snU838,2018-01-02T03:35:38Z
What I’m trying to say is she got exposed😂😂😂😂😂,0,0,1,1,Ugz-FyulmHUMDeevxCp4AaABAg,lYEj9snU838,2017-12-29T17:00:31Z
0:20 that's wrong they touched him down his pants watch the real video,0,0,1,1,UgzuJnIFRThdM51lb-Z4AaABAg,lYEj9snU838,2017-12-31T17:43:09Z
if shes racist i dont care about that kid 🤷🏽‍♀️ i hate racist people 🖕🏼,0,0,1,1,UgyUUefepEBWYA8feA94AaABAg,lYEj9snU838,2018-01-02T03:16:50Z
Im prolly gonna commot suicide eventually.,0,0,1,1,UgyqQeQLQIBNvrh8_wZ4AaABAg,lYEj9snU838,2017-12-28T08:08:19Z
He finessed the WHOLE internet,0,1,0,1,UgxVhD_SDBFmbAa-swd4AaABAg,lYEj9snU838,2017-12-31T23:17:16Z
I bet he was bullied by black kids,0,0,1,1,Ugy9GMoiLGDGNpejogd4AaABAg,lYEj9snU838,2017-12-30T07:35:57Z
"Who else feels like he bullied because he's that one kid in school who's wierd and annoying??



No hate tword him tho idk I just thought it seemed all kind of fake..",0,0,1,1,Ugxv3F6SViKpJzglI5V4AaABAg,lYEj9snU838,2018-01-02T04:17:57Z
Turns out the mom is racist as well lmao😂😂,0,1,0,1,Ugxq9IStBMgY8TUGtA54AaABAg,lYEj9snU838,2017-12-25T00:18:53Z
"This ain't bulling, this is roasting",0,1,0,1,Ugx5VjG1EFDH4NdrQPB4AaABAg,lYEj9snU838,2017-12-28T01:01:54Z
The flag isn't racist stop being vaginas,0,0,1,1,UgxI8TDxXkqvWz6PYuZ4AaABAg,lYEj9snU838,2017-12-25T23:05:16Z
Merry cristmas keten,0,0,1,1,UgyDLJbhg3V1voIud4p4AaABAg,lYEj9snU838,2017-12-27T03:05:04Z
I was bullied to,0,0,1,1,UgwFK11EEJISeHeH17t4AaABAg,lYEj9snU838,2017-12-26T06:36:32Z
racist shark,0,1,0,1,UgxTO2GO0xQZuREZJZt4AaABAg,lYEj9snU838,2017-12-25T21:15:32Z
Stop  cui in  and fight  back,0,0,1,1,Ugw2MA2ho1Ipb1YzWqh4AaABAg,lYEj9snU838,2017-12-25T10:32:15Z
Nnnott okay 😂😂😂,0,1,0,1,Ugw8RDsEf1BHwja6l0V4AaABAg,lYEj9snU838,2017-12-27T22:44:27Z
Ughhhhhh please stop talking about the kids mom imagine how much worse this poor kid feels now I just wanna hug him,0,1,0,1,UgxIPWLwP5KkC9XpQEx4AaABAg,lYEj9snU838,2017-12-27T02:45:54Z
There is not a god damn thing wrong with the revel flag,0,0,1,1,UgyAUcqPRRnWJHxAOA54AaABAg,lYEj9snU838,2017-12-26T00:22:24Z
M8 just shoot up the school,0,0,1,1,UgzmrcoUu2iCj8nml3l4AaABAg,lYEj9snU838,2017-12-25T15:32:45Z
I would like to be this guys freinds any tjme,1,0,0,1,UgyJyJljbpq-NthI1M94AaABAg,lYEj9snU838,2017-12-26T04:59:12Z
You are not ugly Keaton you have a lot of friends,0,0,1,1,Ugyx4RlpiiH7pjlxIg54AaABAg,lYEj9snU838,2017-12-27T18:35:13Z
Is there any proof he got bullied,0,0,1,1,UgwnEke-efBSYg0ZfyV4AaABAg,lYEj9snU838,2017-12-27T20:50:12Z
The creation of incest,0,0,1,1,UgydsEYrKrZJ5C0thkJ4AaABAg,lYEj9snU838,2017-12-26T06:51:31Z
a lot of people got bullied much worse than this what’s so important about this kid,0,0,1,1,UgwdbUE4zggm2i10N0h4AaABAg,lYEj9snU838,2017-12-27T05:01:17Z
Fake asf faking reactions,0,1,0,1,UgzmkiBfTcJtwFhuAAB4AaABAg,lYEj9snU838,2017-12-24T01:17:59Z
I thoughr he called someone the n word and got beat up??,0,0,1,1,UgxBJf7oK1Fez8cuySh4AaABAg,lYEj9snU838,2017-12-24T11:35:48Z
lok at the dislike and like reashio,0,0,1,1,UgwY6-vSBoXLrP0HUVx4AaABAg,lYEj9snU838,2017-12-24T19:38:03Z
"Confederate flags don't symbolize hate, this boys cry is fake, the mom asked for money",0,0,1,1,Ugyt_YpxHJwgAAdy5th4AaABAg,lYEj9snU838,2017-12-24T03:10:54Z
I thought that he talked weirdly cause he was crying but ... he actually talks weirdly,0,0,1,1,UgwkeOLwJ-un_F1Op0N4AaABAg,lYEj9snU838,2017-12-24T23:27:12Z
He was getting bullied because he called them the N word and kept using the N word...,0,0,1,1,Ugx7seNV-Csomk3rWhd4AaABAg,lYEj9snU838,2017-12-24T16:07:43Z
To be honest he kinda cute and handsome. Stay cool man.,1,0,0,1,UgxQ4_PMHIxJGtW5fjZ4AaABAg,lYEj9snU838,2017-12-24T20:05:46Z
"people only bully others because they can tell u weak, and i'm sorry but if you're getting bullied and you don't even try to fight back i have no sympathy crying won't do anything use them hands",0,0,1,1,UgzPQIo0IAcnhOuGfaZ4AaABAg,lYEj9snU838,2017-12-24T16:15:54Z
How is a confederate flag funny?,0,0,1,1,UgyNqXp3NIOkF1tI8CV4AaABAg,lYEj9snU838,2017-12-24T09:35:59Z
Hey hey it's not bullying if it's the truth,0,0,1,1,UgydJIqwKvlNUohBAZJ4AaABAg,lYEj9snU838,2017-12-23T23:40:39Z
"Haha the confederate flag, what an absolute classic 😅😂👌👌",0,0,1,1,Ugwify8g__XfQUpHgcF4AaABAg,lYEj9snU838,2017-12-23T19:01:44Z
“I got bullied because I wasn’t racist.”,0,0,1,1,Ugx72ZAgkR-4_pbfUm54AaABAg,lYEj9snU838,2017-12-23T16:04:50Z
He has friends. The goonies accepted him,0,0,1,1,Ugy1MZnlmDUs8S9SaNF4AaABAg,lYEj9snU838,2017-12-23T08:03:45Z
I Am nOt RaCiST,0,0,1,1,Ugzr45xm1QThSECAg4Z4AaABAg,lYEj9snU838,2017-12-23T07:45:03Z
Bullying Is The Most Cruelest Thing You Can Do To A Person,0,0,1,1,Ugw-uxqsd95lhZ4AI0R4AaABAg,lYEj9snU838,2017-12-23T19:38:50Z
"Wow it’s so sad that he has to have such a trashy, racist mom..",0,1,0,1,Ugz92_eU_cgkI5tsDVd4AaABAg,lYEj9snU838,2017-12-23T18:54:02Z
"that mother sucks and keaton probably wasnt even bullied! i was bullied for an entire war that cost me billions, YES BILLIONS! and you don't see me complaining asking for money",0,0,1,1,UgxodR3hvyRCVFU5xD14AaABAg,lYEj9snU838,2017-12-23T21:43:21Z
Bullied just because I'm not racist ?,0,0,1,1,UgxJseVvgZF-UrzfWS94AaABAg,lYEj9snU838,2017-12-23T22:54:18Z
Witcho uglass,0,0,1,1,Ugx0OWDhEibuNfLxG094AaABAg,lYEj9snU838,2017-12-22T04:41:53Z
"Racist, money hungry people.",0,1,0,1,UgxnQeaRn4t1SdvrkOp4AaABAg,lYEj9snU838,2017-12-22T06:03:06Z
He reminds me of forest gump,0,0,1,1,UgzYqjIek-DU7EbJO_F4AaABAg,lYEj9snU838,2017-12-22T10:03:37Z
What the go fund me page for tho,0,0,1,1,UgxDoROi_JbWVz9d0q94AaABAg,lYEj9snU838,2017-12-23T03:48:56Z
Bullying is like telling god I hate u,0,0,1,1,UgzgboQtFoyhQ2JzHLx4AaABAg,lYEj9snU838,2017-12-22T04:28:52Z
That flag Isn't racist!,0,0,1,1,Ugya5mxjrCdEkMmpdCh4AaABAg,lYEj9snU838,2017-12-23T04:53:03Z
That poor poor kid he did nothing I'm so mad he so young,0,1,0,1,UgxvI1VlPAn1-uP6l4F4AaABAg,lYEj9snU838,2017-12-23T03:59:45Z
keaton is racist though,0,0,1,1,UgzZkxz9fKDJ9x2nBaJ4AaABAg,lYEj9snU838,2017-12-23T00:14:41Z
He's racist,0,1,0,1,UgxELKOZdqAbzXaiUhJ4AaABAg,lYEj9snU838,2017-12-22T18:10:07Z
"Deey make fun a my noshhhheee,.........XD",0,0,1,1,Ugx-oydnmAYKLr17YiN4AaABAg,lYEj9snU838,2017-12-22T22:15:53Z
He’s full of shi lmao he got bullied cause he was racist to colored,0,1,0,1,Ugz0fCH7z4JjxPwht-14AaABAg,lYEj9snU838,2017-12-22T13:13:43Z
Tf wrong wit his head,0,1,0,1,Ugybc5praNsIpJNARL14AaABAg,lYEj9snU838,2017-12-22T16:37:54Z
She’s been bullied because she isn’t racist🤦🏽‍♂️🤨,0,0,1,1,UgwUjLoN7TX3xGGlBNh4AaABAg,lYEj9snU838,2017-12-23T05:24:13Z
I watch this and feel like it's so fake. They're racist and if you're racist you deserved to be bullied.,0,1,0,1,Ugy8OHaqbMEpLNdUhxx4AaABAg,lYEj9snU838,2017-12-23T01:29:05Z
Poor Bart Simpson can't catch break!,0,0,1,1,Ugzmk3Er6hPkwqBpPZd4AaABAg,lYEj9snU838,2017-12-22T17:37:22Z
Someone help me understand what does money have to do with bullying? 😂,0,0,1,1,UgwL8t1p2Yip4idD_P54AaABAg,lYEj9snU838,2017-12-21T20:12:50Z
"L o l. Man, so much to say. But eh, I’ll just sit back and enjoy the laughs.",0,0,1,1,UgwS5iVg6q-EcQKEvGJ4AaABAg,lYEj9snU838,2017-12-21T10:05:02Z
that is how god created him so the bullying needs to stop,0,0,1,1,UgyIc8hRoymYk4R1DR94AaABAg,lYEj9snU838,2017-12-21T23:20:30Z
What a loser,0,1,0,1,UgyRrepp39XrQsRBoVl4AaABAg,lYEj9snU838,2017-12-21T14:57:57Z
Parents Exploiting their children for money is nothing new,0,1,0,1,UgzRuPIyKyRwRi1ND0J4AaABAg,lYEj9snU838,2017-12-21T09:45:56Z
Why did people donate to them?,0,0,1,1,UgwkBJgCgaPHK4hF2p94AaABAg,lYEj9snU838,2017-12-21T14:44:35Z
Because posing with a confederate flag is funny makes sense smh,0,1,0,1,UgzNtRoREAYJzzy0zDp4AaABAg,lYEj9snU838,2017-12-22T02:03:44Z
Everyone gets bullied he just couldn’t handle it like people have it way worse why does he need money for getting bullied,0,1,0,1,Ugzl0QpF09B0MsCpl254AaABAg,lYEj9snU838,2017-12-21T20:09:12Z
hes bullied for saying the n word with hard r and a racist,0,0,1,1,Ugxj8N1epmv0XUtJ7Gd4AaABAg,lYEj9snU838,2017-12-21T21:48:55Z
Bro stop bully in stop rais,0,0,1,1,UgwxM1PHQgBgai7ox5d4AaABAg,lYEj9snU838,2017-12-21T14:51:56Z
"Tell the whole truth kid, why were you calling them the N word. As far as the mother your a racist raising racist kids. Typical racist when confronted denies it.",0,1,0,1,Ugzs5MEHTFqns40_RGx4AaABAg,lYEj9snU838,2017-12-22T00:48:22Z
Not bullying but  They got what they asked for. His face is funny yes.,0,0,1,1,UgwdH-Fmw3U-nQPZ6St4AaABAg,lYEj9snU838,2017-12-21T16:32:21Z
I hate the people who bullied this kid he is perfect,0,0,1,1,Ugy2zRCynZm6LL0infh4AaABAg,lYEj9snU838,2017-12-21T07:06:39Z
What a scan,0,1,0,1,UgyTF5vafPdSa-9-hyV4AaABAg,lYEj9snU838,2017-12-21T05:07:37Z
I hop that lady knows they racist af,0,1,0,1,UgzIzahk51dN6tU14bZ4AaABAg,lYEj9snU838,2017-12-21T00:04:29Z
He wasn’t afraid he could’ve just brung the gun from them pictures up to the school,0,0,1,1,Ugx7ftDLvqUkd6YJQHl4AaABAg,lYEj9snU838,2017-12-21T05:19:32Z
The face i make when I'm lying,0,0,1,1,Ugz21eVyixF8I5QbJrR4AaABAg,lYEj9snU838,2017-12-21T06:00:49Z
Lmao they making bank,0,0,1,1,UgyG-Cp08uDoDmMOIu14AaABAg,lYEj9snU838,2017-12-21T03:02:13Z
Oh now I understand where the fucktons of backlash comes from.,0,0,1,1,UgwkqNk1ZUzg-sjfO7d4AaABAg,lYEj9snU838,2017-12-21T00:32:28Z
He is so cute.,1,0,0,1,Ugx-8Xi2vSfuei6HZV94AaABAg,lYEj9snU838,2017-12-20T22:14:01Z
"Notice how his mom trips out when she’s confronted about the flags. Smh, the hypocrisy is ridiculous.",0,1,0,1,UgzimvoRG7bsV-1KDP54AaABAg,lYEj9snU838,2017-12-20T23:03:53Z
"""It was funny"" gtfoh",0,0,1,1,Ugx9u_10PtalICfG8rl4AaABAg,lYEj9snU838,2017-12-21T03:19:57Z
she lying she racist she stuttering on camera to much,0,0,1,1,UgwrWAROIydXjjZ8b3d4AaABAg,lYEj9snU838,2017-12-21T06:35:23Z
Well you are racists and your dad is a white supremacists,0,1,0,1,UgwOsUC6r6KW9BWVOcp4AaABAg,lYEj9snU838,2017-12-20T23:27:45Z
Honestly how is money going to fix bullying in the first place ?,0,0,1,1,UgxRS_7kg_Hh6GK9IA94AaABAg,lYEj9snU838,2017-12-21T02:34:31Z
"Sureeee just financially support this crybaby, there are more kids that got brutally bullied in this world",0,1,0,1,Ugx8lfO_csuSmjrSLGh4AaABAg,lYEj9snU838,2017-12-20T23:37:26Z
YORK PARENTS A RACIST SO YO GET WHAT YOU DESERVE,0,1,0,1,Ugw8IaIcXxRwyiX_Jtx4AaABAg,lYEj9snU838,2017-12-20T06:05:37Z
Bullying is parents’ fault,0,0,1,1,UgzXKOAF3FtLrcZcXD54AaABAg,lYEj9snU838,2017-12-20T04:32:29Z
Lmao,0,0,1,1,UgzJN66BYgd6-kvCUDh4AaABAg,lYEj9snU838,2017-12-20T17:59:54Z
Racism is the worst bullying,0,0,1,1,Ugx4ERat8rd97vpxnM54AaABAg,lYEj9snU838,2017-12-20T16:32:43Z
Stupid idiots asking for money,0,1,0,1,UgwLTaO3R-C12H-yAat4AaABAg,lYEj9snU838,2017-12-20T19:13:51Z
he accomplished of getting money,0,0,1,1,UgwyutC2-JBSUhkHNo94AaABAg,lYEj9snU838,2017-12-20T20:55:30Z
She was bullied for not being racist? REALLY?! She just fell in love with one.,0,0,1,1,UgxeXGN_6ffM2GHFbD94AaABAg,lYEj9snU838,2017-12-20T03:34:12Z
I'm bullied. GIVE ME MONEY NOW.,0,0,1,1,UgxwlWpoGxRKT4pQ3od4AaABAg,lYEj9snU838,2017-12-19T20:46:25Z
LOOK AT HIS FACEEE!!😂😂,0,1,0,1,Ugw4uBYQC50m3eR34W94AaABAg,lYEj9snU838,2017-12-20T04:03:44Z
He has a flat face.,0,1,0,1,UgwnN4FAAXmToeit7VJ4AaABAg,lYEj9snU838,2017-12-20T03:00:07Z
Very sad,0,1,0,1,UgyZIYyxuxgLBOJXjPV4AaABAg,lYEj9snU838,2017-12-19T21:06:14Z
White privilege: The Movie,0,0,1,1,Ugyrz7GK3xLQccJFrgJ4AaABAg,lYEj9snU838,2017-12-19T22:19:33Z
Even a joke about a flag is a racist joke,0,0,1,1,UgxiVwavPqIxORmbLhB4AaABAg,lYEj9snU838,2017-12-20T00:38:48Z
A lot of people get bullied put this money somewhere useful like the fires in California,0,0,1,1,Ugwei7Jn40oHc2jA5kJ4AaABAg,lYEj9snU838,2017-12-20T00:45:46Z
It was ironic 🖕🖕🖕🚮,0,1,0,1,UgwQARi6rNSU2SnxWT14AaABAg,lYEj9snU838,2017-12-19T14:13:34Z
I'd like to see him say sally sells sea shells by the sea shore,0,0,1,1,UgxJrmJYeAgBMB9MaRp4AaABAg,lYEj9snU838,2017-12-19T02:49:09Z
I live in TN..,0,0,1,1,UgwHZs5B12IF3ANmPkB4AaABAg,lYEj9snU838,2017-12-19T04:42:10Z
"This kid isn’t being bullied, bullying doesn’t exist I get made fun of all the time",0,0,1,1,Ugww6Ts6VFwGzhBrHJx4AaABAg,lYEj9snU838,2017-12-19T02:31:05Z
The hills have eyes LMAO,0,0,1,1,UgxxnXxtfmKMHuhvT8V4AaABAg,lYEj9snU838,2017-12-19T06:05:50Z
"Plz tell me that money from the gofundme is going to foundations who help with stress/bullying etc..Cause honestly there are many kids who are ""hurt"".And I believe many should get attention not just one but many.",0,0,1,1,Ugz_dt9U4sEswpBzLg14AaABAg,lYEj9snU838,2017-12-19T07:28:35Z
bullied and judged for not being racist!!! that shows how the environment she is living in is racist. smh,0,0,1,1,UgxZnkwApbrBjroYhtx4AaABAg,lYEj9snU838,2017-12-19T11:45:01Z
Racists,0,0,1,1,Ugw2ZKHh-pobUWRa7il4AaABAg,lYEj9snU838,2017-12-19T06:48:55Z
"We all get bullied sometimes you have to fight, tears are for the weak",0,0,1,1,Ugxee5VfFdpUaeor6_14AaABAg,lYEj9snU838,2017-12-19T10:07:51Z
I'm not racist but I'm low key racist,0,0,1,1,Ugy1S1jF8TDQaEsX7KV4AaABAg,lYEj9snU838,2017-12-19T04:23:33Z
What's funny about promoting hate,0,0,1,1,UgzlccDY-6GmlV6n9g54AaABAg,lYEj9snU838,2017-12-19T04:47:33Z
This is what people feel sorry for? This world is trash.,0,1,0,1,UgyQv5Dj1ycXD961VKZ4AaABAg,lYEj9snU838,2017-12-18T22:30:38Z
His mom racist as fook. She can't even lie :),0,1,0,1,Ugyasy1JCWZTMWt9A054AaABAg,lYEj9snU838,2017-12-19T01:33:41Z
Wow I haven't looked at youtube comments in a long time and omg you guys are cancer. You do realise this is an 11 year old child who is still learning from his parents saying he deserves it is unbelievably disgusting. If this child is a little racist then it's nobody's fault but the parents and needs to be removed for his own safety Racism is taught your not born a racist.,0,0,1,1,UgwENZqwDgQIdhjGmO14AaABAg,lYEj9snU838,2017-12-18T11:33:33Z
this is fake he was calling a Black kid the N word,0,1,0,1,UgzyFR46BhwHaSFm2ex4AaABAg,lYEj9snU838,2017-12-18T20:57:53Z
I want to hug him i love him so much he is so beautiful no lie i cried,1,0,0,1,UgyjdHUQ752hLdaCdLV4AaABAg,lYEj9snU838,2017-12-18T13:02:29Z
Good job,1,0,0,1,Ugws6rIvXra_aeU8d7d4AaABAg,lYEj9snU838,2017-12-18T21:02:57Z
I will be his friend,0,0,1,1,Ugxw_KiexO_vb4AuVN94AaABAg,lYEj9snU838,2017-12-18T21:30:41Z
The friends wasn't lying,0,0,1,1,Ugz3-DLW9LwlOnLblC54AaABAg,lYEj9snU838,2017-12-18T12:34:00Z
Can't trust anyone,0,0,1,1,UgyfHGXcdsiLLFgnRh14AaABAg,lYEj9snU838,2017-12-18T23:04:53Z
Just bully them back,0,0,1,1,UgwYTw5XdhS7njWgPyV4AaABAg,lYEj9snU838,2017-12-18T13:11:35Z
Somebody tell Lenny from shark tales to stop his damn crying,0,0,1,1,UgxHmz51Z7r40NOT2a94AaABAg,lYEj9snU838,2017-12-18T23:01:23Z
This boy was never bullied,0,1,0,1,UgxWvjiJBLfVO4y728d4AaABAg,lYEj9snU838,2017-12-18T22:26:12Z
What's funny about a racist flag on one side your prideful races on the other side you're celebrating racism what's funny about racism I want to know the inside joke about the Confederate flag,0,0,1,1,Ugw4O7oDSFn1-H4wi9B4AaABAg,lYEj9snU838,2017-12-18T17:57:42Z
this kid is just making a big fuss about a small thing,0,1,0,1,UgyewBLhC0zW-NUnskp4AaABAg,lYEj9snU838,2017-12-18T10:58:36Z
and they did a go fund me like what is that money for really that’s dumb your kid gets bullied ask for money dumb mom,0,0,1,1,UgwQbUahlwUTDMeQuTZ4AaABAg,lYEj9snU838,2017-12-19T00:19:28Z
"The parents are trash but don't take it out on the child. No need to bully him, that's gross!",0,1,0,1,UgwL1Wa53koPe-JFxdx4AaABAg,lYEj9snU838,2017-12-18T18:02:36Z
haha this kid is fake .,0,1,0,1,Ugw3-rOSFXavdHu5gDx4AaABAg,lYEj9snU838,2017-12-18T17:13:43Z
My man talking like he has a mouth full of syrup,0,1,0,1,UgyDyETovNSHwEzHHGF4AaABAg,lYEj9snU838,2017-12-18T15:28:34Z
she lying like a  mug',0,1,0,1,UgxMI_NgKCx6f-R_8Yl4AaABAg,lYEj9snU838,2017-12-17T22:10:05Z
Poor kid,0,1,0,1,UgwAJRtabTXfNXNUJbJ4AaABAg,lYEj9snU838,2017-12-17T21:44:40Z
That's what happens when you let your brother knock you up.,0,0,1,1,Ugyk2u2oy4CE5m6nVFB4AaABAg,lYEj9snU838,2017-12-18T02:50:41Z
Karma is dirty. If it's not gonna get you its gonna get yours kids. Sins of the farther fall onto the son,0,0,1,1,Ugw7zCkKbEk3SL_mkb14AaABAg,lYEj9snU838,2017-12-18T03:41:31Z
"Wow man,that's really sad🙁",0,1,0,1,UgzTEfMUASB02TcasBZ4AaABAg,lYEj9snU838,2017-12-18T00:41:26Z
God bless this kid,1,0,0,1,Ugz0cFpYNWHhzTG56N54AaABAg,lYEj9snU838,2017-12-18T04:57:56Z
"Plz stop bullying it's not cool,funny or good you may not know how they feel but it hurts 😢😢",0,0,1,1,UgynJKIUhyxrKVr5K6V4AaABAg,lYEj9snU838,2017-12-18T02:57:55Z
this makes me sick,0,1,0,1,UgyzhKl9id6ULQ7LDVN4AaABAg,lYEj9snU838,2017-12-18T01:19:52Z
"Bully's can't stand them.keep strong kid,your a brave boy",1,0,0,1,UgxgDBy8VLy-JJ0fQD14AaABAg,lYEj9snU838,2017-12-17T23:17:38Z
Lenny ? dont disrespect lenny like that,0,1,0,1,UgyhB-Atj6CFHDOJxDd4AaABAg,lYEj9snU838,2017-12-17T23:03:27Z
You should only bully people if they are weak. That way it's easier.,0,0,1,1,UgzcQaYLoU9DnMxHrqN4AaABAg,lYEj9snU838,2017-12-17T23:22:32Z
That poor boy😭I feel so bad I went through bullying and it’s not fun I feel so awful. Go him for taking it like a champ!!!❤️,1,0,0,1,UgyJR8oRQHB1RSDCKt54AaABAg,lYEj9snU838,2017-12-17T22:29:30Z
"You can see by the mothers reactions and answer to the questions, that she’s bs’ing",0,1,0,1,Ugw7dWIfh_0ngxPmmMx4AaABAg,lYEj9snU838,2017-12-17T09:43:42Z
LOOK AT THIS DUDES NOSE,0,1,0,1,Ugw8mIatDIl_BdbIfR94AaABAg,lYEj9snU838,2017-12-17T17:17:34Z
lol,0,0,0,1,UgxrRHhZuQgSfkpOig54AaABAg,lYEj9snU838,2017-12-17T18:25:40Z
Racist,0,0,1,1,UgzwN6WdQRq4p-3Hj_F4AaABAg,lYEj9snU838,2017-12-17T18:54:06Z
"Inbreeding is bad, mkay",0,0,1,1,Ugyey7iBPuyU6Asv4bR4AaABAg,lYEj9snU838,2017-12-17T11:51:21Z
Poor kid,0,0,1,1,UgwdhBQyCm4-ZqqNcLV4AaABAg,lYEj9snU838,2017-12-17T09:41:48Z
African-Americans are tired of centuries of blatant racism. She's lucky he wasn't jumped & hospitalized due to her ignorance.,0,0,1,1,Ugz-IEWMK9wmgD4rzxh4AaABAg,lYEj9snU838,2017-12-17T17:28:37Z
No mention of the GoFundMe!!!!!,0,0,1,1,UgwKaziIYQtnGr5XOPZ4AaABAg,lYEj9snU838,2017-12-17T15:30:32Z
